403,0,1,0,1,0,188.00639999995474,45
404,1,0,0,0,0,0,315
405,1,0,0,0,0,0,180
406,1,0,0,0,0,0,270
407,1,0,0,0,0,0,225
408,1,0,0,0,0,0,45
409,1,0,0,0,0,0,270
410,1,0,0,0,0,0,0
411,1,0,0,0,0,0,270
412,0,0,0,1,0,342.01599999994505,45
413,0,1,0,1,0,171.9501000000164,270
414,0,0,0,1,0,227.98320000001695,180
415,1,0,0,0,0,0,0
416,0,1,0,1,0,181.98540000000503,90
417,1,0,0,0,0,0,225
418,0,1,0,1,0,207.99499999999534,135
419,0,1,0,1,0,193.98670000000857,315
420,0,1,0,1,0,205.98789999994915,135
421,0,1,0,1,0,180.0191000000341,135
422,1,0,0,0,0,0,135
423,1,0,0,0,0,0,225
424,1,0,0,0,0,0,315
425,0,1,0,1,0,200.00769999995828,45
426,0,1,0,1,0,157.98259999998845,45
427,1,0,0,0,0,0,315
428,1,0,0,0,0,0,90
429,1,0,0,0,0,0,225
430,1,0,0,0,0,0,45
431,1,0,0,0,0,0,270
432,1,0,0,0,0,0,135
433,1,0,0,0,0,0,180
434,0,1,0,1,0,191.97970000002533,90
435,0,1,0,1,0,165.96980000007898,225
436,1,0,0,0,0,0,0
437,1,0,0,0,0,0,135
438,1,0,0,0,0,0,45
439,0,1,0,1,0,176.0050999999512,0
440,0,1,0,1,0,51.97840000002179,315
441,1,0,0,0,0,0,225
442,1,0,0,0,0,0,90
443,1,0,0,0,0,0,135
444,1,0,0,0,0,0,0
445,1,0,0,0,0,0,135
446,1,0,0,0,0,0,90
447,1,0,0,0,0,0,135
448,0,1,0,1,0,197.95959999994375,0
449,1,0,0,0,0,0,135
450,1,0,0,0,0,0,270
451,1,0,0,0,0,0,315
452,1,0,0,0,0,0,90
453,1,0,0,0,0,0,135
454,1,0,0,0,0,0,135
455,1,0,0,0,0,0,0
456,1,0,0,0,0,0,0
457,1,0,0,0,0,0,225
458,1,0,0,0,0,0,90
459,1,0,0,0,0,0,315
460,1,0,0,0,0,0,45
461,1,0,0,0,0,0,225
462,0,1,0,1,0,195.9936999999918,180
463,0,0,0,1,0,191.97959999996237,225
464,0,1,0,1,0,240.02549999998882,90
465,0,1,0,1,0,171.99080000002868,135
466,1,0,0,0,0,0,90
467,1,0,0,0,0,0,270
468,1,0,0,0,0,0,0
469,1,0,0,0,0,0,135
470,0,1,0,1,0,200.0486999999266,45
471,0,1,0,1,0,176.00520000001416,315
472,1,0,0,0,0,0,270
473,0,0,0,1,0,187.96540000010282,270
474,1,0,0,0,0,0,45
475,0,1,0,1,0,183.99219999997877,180
476,0,1,0,1,0,204.0627000000095,45
477,1,0,0,0,0,0,315
478,0,1,0,1,0,175.96409999998286,0
479,1,0,0,0,0,0,180
480,1,0,0,0,0,0,225
481,1,0,0,0,0,0,270
482,1,0,0,0,0,0,45
483,1,0,0,0,0,0,270
484,1,0,0,0,0,0,45
485,0,1,0,1,0,185.95840000000317,315
486,1,0,0,0,0,0,270
487,0,1,0,1,0,231.99749999993946,270
488,0,0,0,1,0,219.99619999993593,0
489,0,1,0,1,0,175.96440000005532,45
490,0,1,0,1,0,159.98990000004414,315
491,1,0,0,0,0,0,0
492,1,0,0,0,0,0,135
493,1,0,0,0,0,0,135
494,1,0,0,0,0,0,180
495,0,1,0,1,0,191.93859999999404,135
496,1,0,0,0,0,0,315
497,0,1,0,1,0,183.99239999998827,315
498,0,1,0,1,0,212.00890000001527,315
499,0,1,0,1,0,211.96799999999348,135
500,0,1,0,1,0,193.9863999999361,315
501,1,0,0,0,0,0,90
502,1,0,0,0,0,0,225
503,1,0,0,0,0,0,225
504,1,0,0,0,0,0,0
505,0,1,0,1,0,179.97839999990538,90
506,1,0,0,0,0,0,225
507,1,0,0,0,0,0,225
508,0,1,0,1,0,203.9806999999564,180
509,1,0,0,0,0,0,45
510,1,0,0,0,0,0,45
511,1,0,0,0,0,0,315
512,0,0,0,1,0,184.0333999999566,45
513,0,1,0,1,0,183.95140000001993,45
514,0,1,0,1,0,181.98519999999553,270
515,1,0,0,0,0,0,135
516,1,0,0,0,0,0,270
517,0,0,1,0,0,235.97050000005402,45
518,1,0,0,0,0,0,225
519,1,0,0,0,0,0,90
520,0,1,0,1,0,193.90469999995548,0
521,1,0,0,0,0,0,225
522,1,0,0,0,0,0,315
523,1,0,0,0,0,0,180
524,0,1,0,1,0,189.97239999996964,225
525,1,0,0,0,0,0,180
526,1,0,0,0,0,0,45
527,1,0,0,0,0,0,90
528,1,0,0,0,0,0,315
529,1,0,0,0,0,0,0
530,1,0,0,0,0,0,0
531,1,0,0,0,0,0,270
532,1,0,0,0,0,0,135
533,1,0,0,0,0,0,90
534,1,0,0,0,0,0,270
535,1,0,0,0,0,0,315
536,1,0,0,0,0,0,135
537,1,0,0,0,0,0,0
538,1,0,0,0,0,0,45
539,0,1,0,1,0,195.99340000003576,270
540,1,0,0,0,0,0,135
541,1,0,0,0,0,0,45
542,1,0,0,0,0,0,90
543,1,0,0,0,0,0,180
544,0,1,0,1,0,193.98670000000857,315
545,1,0,0,0,0,0,270
546,1,0,0,0,0,0,270
547,0,1,0,1,0,229.99049999995623,45
548,1,0,0,0,0,0,135
549,1,0,0,0,0,0,225
550,1,0,0,0,0,0,45
551,1,0,0,0,0,0,135
552,1,0,0,0,0,0,315
553,1,0,0,0,0,0,90
554,0,1,0,1,0,163.96279999997932,0
555,1,0,0,0,0,0,180
556,1,0,0,0,0,0,45
557,1,0,0,0,0,0,45
558,1,0,0,0,0,0,270
559,1,0,0,0,0,0,45
560,1,0,0,0,0,0,0
561,0,1,0,1,0,197.9597000000067,135
562,1,0,0,0,0,0,225
563,1,0,0,0,0,0,225
564,1,0,0,0,0,0,90
565,0,1,0,1,0,200.00769999995828,180
566,1,0,0,0,0,0,225
567,1,0,0,0,0,0,180
568,1,0,0,0,0,0,270
569,1,0,0,0,0,0,225
570,0,1,0,1,0,245.9647999999579,90
571,0,1,0,1,0,154.00959999999031,90
572,1,0,0,0,0,0,45
573,1,0,0,0,0,0,270
574,1,0,0,0,0,0,180
575,1,0,0,0,0,0,135
576,1,0,0,0,0,0,270
577,1,0,0,0,0,0,135
578,1,0,0,0,0,0,45
579,1,0,0,0,0,0,0
580,0,1,0,1,0,173.99809999996796,270
581,1,0,0,0,0,0,0
582,1,0,0,0,0,0,315
583,0,1,0,1,0,246.00580000004265,315
584,1,0,0,0,0,0,315
585,1,0,0,0,0,0,0
586,1,0,0,0,0,0,45
587,1,0,0,0,0,0,270
588,1,0,0,0,0,0,315
589,1,0,0,0,0,0,225
590,0,0,0,1,0,207.99499999999534,315
591,1,0,0,0,0,0,90
592,0,1,0,1,0,183.95140000001993,90
593,1,0,0,0,0,0,135
594,0,1,0,1,0,177.97110000008252,0
595,0,0,1,0,0,23.961499999975786,90
596,0,1,0,1,0,157.9829000000609,270
597,1,0,0,0,0,0,315
598,1,0,0,0,0,0,315
599,0,1,0,1,0,211.96820000000298,45
600,1,0,0,0,0,0,315
601,1,0,0,0,0,0,135
602,1,0,0,0,0,0,315
603,0,1,0,1,0,183.91029999998864,45
604,0,1,0,1,0,183.99239999998827,135
605,1,0,0,0,0,0,90
606,0,1,0,1,0,144.01529999997,90
607,1,0,0,0,0,0,315
608,1,0,0,0,0,0,90
609,1,0,0,0,0,0,225
610,0,1,0,1,0,157.9828999999445,0
611,0,1,0,1,0,137.99399999994785,90
612,1,0,0,0,0,0,45
613,1,0,0,0,0,0,0
614,0,1,0,1,0,183.99239999998827,0
615,1,0,0,0,0,0,135
616,0,1,0,1,0,199.96669999998994,315
617,1,0,0,0,0,0,180
618,0,0,0,0,1,0,315
619,0,1,0,1,0,195.9936999999918,135
620,1,0,0,0,0,0,225
621,1,0,0,0,0,0,135
622,1,0,0,0,0,0,270
623,0,0,0,0,1,0,0
624,1,0,0,0,0,0,315
625,0,0,1,0,0,229.9902000000002,225
626,1,0,0,0,0,0,180
627,1,0,0,0,0,0,315
628,0,1,0,1,0,202.0146999999415,225
629,0,1,0,1,0,236.01150000002235,0
630,0,1,0,1,0,195.9936999999918,315
631,1,0,0,0,0,0,135
632,1,0,0,0,0,0,225
633,1,0,0,0,0,0,315
634,1,0,0,0,0,0,135
635,0,1,0,1,0,195.9936999999918,270
636,1,0,0,0,0,0,0
637,0,0,1,0,0,227.94250000000466,135
638,1,0,0,0,0,0,315
639,0,1,0,1,0,195.9936999999918,315
640,0,1,0,1,0,177.97120000002906,180
641,1,0,0,0,0,0,270
642,1,0,0,0,0,0,90
643,1,0,0,0,0,0,180
644,1,0,0,0,0,0,270
645,1,0,0,0,0,0,225
646,1,0,0,0,0,0,315
647,1,0,0,0,0,0,180
648,1,0,0,0,0,0,135
649,1,0,0,0,0,0,135
650,0,1,0,1,0,185.95840000000317,45
651,1,0,0,0,0,0,0
652,1,0,0,0,0,0,180
653,0,0,0,1,0,142.00829999998678,45
654,1,0,0,0,0,0,45
655,0,1,0,1,0,173.99809999996796,180
656,0,0,0,0,1,0,0
657,1,0,0,0,0,0,225
658,1,0,0,0,0,0,45
659,1,0,0,0,0,0,90
660,1,0,0,0,0,0,90
661,1,0,0,0,0,0,135
662,1,0,0,0,0,0,225
663,1,0,0,0,0,0,270
664,1,0,0,0,0,0,180
665,1,0,0,0,0,0,225
666,1,0,0,0,0,0,270
667,1,0,0,0,0,0,270
668,1,0,0,0,0,0,0
669,1,0,0,0,0,0,45
670,1,0,0,0,0,0,135
671,1,0,0,0,0,0,90
672,1,0,0,0,0,0,45
673,1,0,0,0,0,0,270
674,0,1,0,1,0,257.96609999996144,315
675,1,0,0,0,0,0,0
676,1,0,0,0,0,0,315
677,0,1,0,1,0,237.9777999999933,315
678,1,0,0,0,0,0,0
679,1,0,0,0,0,0,0
680,1,0,0,0,0,0,45
681,1,0,0,0,0,0,180
682,1,0,0,0,0,0,270
683,1,0,0,0,0,0,90
684,1,0,0,0,0,0,45
685,1,0,0,0,0,0,225
686,1,0,0,0,0,0,270
687,0,0,0,1,0,280.0026000000071,315
688,0,1,0,1,0,273.9814999999944,45
689,1,0,0,0,0,0,315
690,0,1,0,1,0,171.99089999997523,135
691,0,1,0,1,0,193.98669999989215,45
692,0,1,0,1,0,175.96410000009928,135
693,1,0,0,0,0,0,90
694,0,1,0,1,0,169.9841000000015,135
695,0,1,0,1,0,187.9653999999864,45
696,1,0,0,0,0,0,315
697,0,1,0,1,0,219.9551999999676,270
698,0,1,0,1,0,273.9812999999849,225
699,0,1,0,1,0,233.96349999995437,225
700,0,0,0,1,0,203.9806999999564,90
701,0,1,0,1,0,207.9949000000488,135
702,1,0,0,0,0,0,45
703,0,1,0,1,0,200.0077000000747,45
704,0,1,0,1,0,178.01210000005085,225
705,1,0,0,0,0,0,270
706,1,0,0,0,0,0,90
707,0,1,0,1,0,177.97110000008252,270
708,1,0,0,0,0,0,45
709,1,0,0,0,0,0,45
710,1,0,0,0,0,0,270
711,0,0,1,0,0,219.9551999999676,135
712,0,0,0,1,0,213.97499999997672,45
713,0,1,0,1,0,201.97389999998268,225
714,0,1,0,1,0,155.97560000000522,225
715,1,0,0,0,0,0,135
716,1,0,0,0,0,0,180
717,1,0,0,0,0,0,90
718,0,0,0,1,0,223.96929999999702,90
719,0,1,0,1,0,185.95840000000317,135
720,1,0,0,0,0,0,225
721,0,1,0,1,0,207.99499999999534,270
722,0,1,0,1,0,277.99540000001434,135
723,0,1,0,1,0,229.99049999995623,225
724,0,1,0,1,0,198.00059999991208,45
725,1,0,0,0,0,0,135
726,1,0,0,0,0,0,180
727,1,0,0,0,0,0,225
728,0,0,0,1,0,199.96669999998994,45
729,0,1,0,1,0,179.97810000006575,180
730,1,0,0,0,0,0,180
731,1,0,0,0,0,0,315
732,1,0,0,0,0,0,225
733,1,0,0,0,0,0,270
734,0,0,1,0,0,204.02189999993425,225
735,0,0,1,0,0,217.98889999999665,315
736,0,1,0,1,0,216.0230000000447,225
737,0,1,0,1,0,231.95649999997113,225
738,0,0,0,1,0,212.00899999996182,315
739,0,1,0,1,0,193.94559999997728,90
740,1,0,0,0,0,0,180
741,1,0,0,0,0,0,0
742,0,1,0,1,0,173.95709999999963,45
743,0,1,0,1,0,176.0050999999512,135
744,1,0,0,0,0,0,45
745,1,0,0,0,0,0,180
746,1,0,0,0,0,0,90
747,0,1,0,1,0,183.99239999998827,270
748,0,0,1,0,0,239.98479999997653,45
749,1,0,0,0,0,0,270
750,1,0,0,0,0,0,225
751,1,0,0,0,0,0,135
752,1,0,0,0,0,0,45
753,1,0,0,0,0,0,315
754,1,0,0,0,0,0,45
755,1,0,0,0,0,0,225
756,1,0,0,0,0,0,45
757,1,0,0,0,0,0,45
758,1,0,0,0,0,0,180
759,1,0,0,0,0,0,45
760,0,1,0,1,0,199.96689999999944,90
761,0,1,0,1,0,75.98069999995641,315
762,1,0,0,0,0,0,135
763,1,0,0,0,0,0,225
764,1,0,0,0,0,0,315
765,1,0,0,0,0,0,45
766,1,0,0,0,0,0,0
767,0,1,0,1,0,245.9647999999579,90
768,0,1,0,1,0,197.9597000000067,315
769,1,0,0,0,0,0,135
770,0,1,0,1,0,191.97959999996237,225
